timestamp,test-class,test-method,time,description,result
2021-06-08 16:34:22.569,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6863,"[15] recordIndex=13, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2011/08/03 17:50, periodFinal=2011/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:34:29.581,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6408,"[16] recordIndex=14, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/08/04 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:34:36.138,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6073,"[17] recordIndex=15, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2022/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:34:43.937,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,7294,"[18] recordIndex=16, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=2000.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:34:50.513,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6109,"[19] recordIndex=17, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=-1.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:34:56.896,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5852,"[20] recordIndex=18, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=1.0000000004, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:35:03.204,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5801,"[21] recordIndex=19, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.71, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:35:10.652,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6922,"[22] recordIndex=20, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-06-08 16:35:17.539,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6333,"[23] recordIndex=21, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 19:50, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-06-08 16:35:24.311,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6283,"[24] recordIndex=22, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 20:50, workloadInHours=0.60, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-06-08 16:35:31.441,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6498,"[25] recordIndex=23, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 20:50, workloadInHours=1.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-06-08 16:35:37.5,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5529,"[26] recordIndex=24, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=TITULO 81 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:35:49.024,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,11028,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:35:59.478,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9861,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2021/06/15 17:50, periodFinal=2021/08/31 19:55, workloadInHours=990.01, Link=null, isPublic=false",OK
2021-06-08 16:36:10.666,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10731,"[3] recordIndex=14, title=Study the math test, description=I have to study this month, periodInitial=2021/06/28 13:50, periodFinal=2021/07/28 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",OK
2021-06-08 16:36:22.31,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,11152,"[4] recordIndex=15, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:36:33.959,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,11142,"[5] recordIndex=16, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/06/24 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null, isPublic=false",OK
2021-06-08 16:36:45.364,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10956,"[6] recordIndex=17, title=Clean the car, description=I have to clean the car, periodInitial=2021/06/30 17:30, periodFinal=2021/06/30 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false",OK
2021-06-08 16:36:56.467,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10619,"[7] recordIndex=18, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2022/08/31 18:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:37:08.46,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,11464,"[8] recordIndex=19, title=Hacer DP tarea 8, description=F, periodInitial=2021/07/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=1.00, Link=null, isPublic=false",OK
2021-06-08 16:37:19.244,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10301,"[9] recordIndex=20, title=Hacer DP tarea 7, description=Tengo que terminar la entrega, periodInitial=2021/06/30 17:50, periodFinal=2021/08/11 19:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:37:30.564,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10643,"[10] recordIndex=21, title=Hacer la compra, description=Tengo que terminar la entrega, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.00, Link=null, isPublic=false",OK
2021-06-08 16:37:41.518,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10471,"[11] recordIndex=22, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/06/30 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:37:52.449,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10465,"[12] recordIndex=23, title=Hacer DP tarea 10, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:38:03.975,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,11002,"[13] recordIndex=24, title=g, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:38:15.158,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10645,"[14] recordIndex=25, title=Hacer DP tarea 16, description=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:38:25.591,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9897,"[15] recordIndex=26, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:38:36.044,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9982,"[16] recordIndex=27, title=Probando manager Id 3, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:51, workloadInHours=0.01, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:38:47.932,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,11334,"[17] recordIndex=28, title=Probando manager Id 4, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 18:51, workloadInHours=1.01, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:38:58.345,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9952,"[18] recordIndex=29, title=Probando manager Id 5, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workloadInHours=0.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:39:09.33,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10309,"[19] recordIndex=30, title=Probando manager Id 6, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:39:20.811,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10934,"[20] recordIndex=31, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=TITULO 80 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:39:31.692,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10403,"[21] recordIndex=32, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=TITULO 79 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:39:42.57,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10367,"[22] recordIndex=33, title=A, description=TITULO 1 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:39:53.428,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10301,"[23] recordIndex=34, title=AA, description=TITULO 2 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 16:40:16.405,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7300,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/02/01 12:30, periodFinal=2021/02/01 13:30, workloadInHours=1.00, Link=null",OK
2021-06-08 16:40:24.617,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7604,"[2] recordIndex=1, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/02/11 12:30, periodFinal=2021/02/28 12:30, workloadInHours=11.25, Link=null",OK
2021-06-08 16:40:32.482,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7354,"[3] recordIndex=2, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/01 12:30, periodFinal=2021/03/01 12:45, workloadInHours=0.10, Link=http://lavaderos.com",OK
2021-06-08 16:40:40.893,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7841,"[4] recordIndex=3, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=1.34, Link=null",OK
2021-06-08 16:40:49.288,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7885,"[5] recordIndex=4, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=8.59, Link=http://www.sample-app.com",OK
2021-06-08 16:40:57.57,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7758,"[6] recordIndex=5, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, Link=http://supermarketOnline.com",OK
2021-06-08 16:41:05.558,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7470,"[7] recordIndex=6, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, Link=http://www.sample-app.com",OK
2021-06-08 16:41:13.136,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7099,"[8] recordIndex=7, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, Link=null",OK
2021-06-08 16:41:21.269,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7623,"[9] recordIndex=8, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, Link=http://mathExams.com",OK
2021-06-08 16:41:28.659,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6856,"[10] recordIndex=9, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, Link=http://www.sample-app.com",OK
2021-06-08 16:41:36.935,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7757,"[11] recordIndex=10, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null",OK
2021-06-08 16:41:44.994,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,7585,"[12] recordIndex=11, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, Link=http://lavaderosSevilla.com",OK
2021-06-08 16:42:05.801,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeManager,4690,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:42:11.495,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeWorker,5216,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:42:22.156,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,10033,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/02/01 12:30, periodFinal=2021/02/01 13:30, workloadInHours=1.00, link=null, isPublic=true",OK
2021-06-08 16:42:32.111,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,9425,"[2] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/02/11 12:30, periodFinal=2021/02/28 12:30, workloadInHours=11.25, link=null, isPublic=true",OK
2021-06-08 16:42:41.901,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,9294,"[3] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/01 12:30, periodFinal=2021/03/01 12:45, workloadInHours=0.10, link=http://lavaderos.com, isPublic=true",OK
2021-06-08 16:42:51.965,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,9520,"[4] recordIndex=0, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=1.34, link=null, isPublic=true",OK
2021-06-08 16:43:01.226,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,8777,"[5] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=8.59, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:43:10.646,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,8779,"[6] recordIndex=0, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, link=http://supermarketOnline.com, isPublic=true",OK
