timestamp,test-class,test-method,time,description,result
2021-06-08 15:25:05.201,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,6412,"[12] recordIndex=0, spam=sex, threshold=600",OK
2021-06-08 15:25:11.813,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,6359,"[13] recordIndex=0, spam=sex, threshold=-600",OK
2021-06-08 15:25:25.945,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,managerDashboardNegative,4122,"[1] user=manager1, password=manager1",OK
2021-06-08 15:25:30.086,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,managerDashboardNegative,3855,"[2] user=employer1, password=employer1",OK
2021-06-08 15:25:34.031,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,administratoDashboardPositive,3695,"administratoDashboardPositive()",OK
2021-06-08 15:25:44.632,acme.testing.authenticated.task.AuthenticatedTaskListTest,listNegativeAuthenticated,254,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:25:51.615,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPublicFinishedTasks,6722,"[1] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/01 12:30, periodFinal=2021/03/01 12:45, workload=0.10, link=http://lavaderos.com",OK
2021-06-08 15:25:58.45,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPublicFinishedTasks,6582,"[2] recordIndex=1, title=Clean my house, description=I have to clean my house, periodInitial=2021/02/01 12:30, periodFinal=2021/02/01 13:30, workload=1.00, link=null",OK
2021-06-08 15:26:05.206,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPublicFinishedTasks,6506,"[3] recordIndex=2, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workload=0.44, link=http://www.sample-app.com",OK
2021-06-08 15:26:11.974,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPublicFinishedTasks,6514,"[4] recordIndex=3, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/02/11 12:30, periodFinal=2021/02/28 12:30, workload=11.25, link=null",OK
2021-06-08 15:26:18.681,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPublicFinishedTasks,6455,"[5] recordIndex=4, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workload=1.34, link=null",OK
2021-06-08 15:26:33.631,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,4906,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workloadInHours=null, Link=null, isPublic=false",OK
2021-06-08 15:26:39.195,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5311,"[2] recordIndex=1, title=Nigeria, description=descripcion bien, periodInitial=2021/06/30 17:50, periodFinal=2021/10/31 18:55, workloadInHours=999.10, Link=http://www.sample-app.com/, isPublic=true",OK
2021-06-08 15:26:44.527,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5096,"[3] recordIndex=2, title=Titulo correcto, description=sex, periodInitial=2021/06/30 17:50, periodFinal=2021/08/31 18:55, workloadInHours=1.00, Link=null, isPublic=false",OK
2021-06-08 15:26:49.908,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5144,"[4] recordIndex=3, title=Tarea 6, description=hacer la comida, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=10.23, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:26:55.524,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5365,"[5] recordIndex=3, title=Tarea 7, description=Descripcion, periodInitial=2021/07/31 17:50, periodFinal=2021/05/31 18:55, workloadInHours=20.99, Link=http://www.sample-app.com/, isPublic=true",OK
2021-06-08 15:27:00.84,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5065,"[6] recordIndex=4, title=Titulo, description=ir al gym, periodInitial=2021/09/30 17:50, periodFinal=2021/10/31 18:55, workloadInHours=-3.00, Link=null, isPublic=false",OK
2021-06-08 15:27:06.248,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5159,"[7] recordIndex=5, title=Tarea 9, description=Recoger colada, periodInitial=2021/06/30 17:50, periodFinal=2021/07/30 18:56, workloadInHours=725.00, Link=sample-app.com, isPublic=false",OK
2021-06-08 15:27:11.795,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5300,"[8] recordIndex=6, title=null, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:27:17.319,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5285,"[9] recordIndex=7, title=null, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:27:23.346,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5792,"[10] recordIndex=8, title=Gustavo Adolfo Claudio Domínguez Bastida (February 171836 – December 221870) better known as Gustavo Adolfo Bécquer (Spanish pronunciation: [ɡusˈtaβo aˈðolfo ˈβekeɾ]) was a Spanish Romanticist poet and writer (mostly short stories) also a playwrigh literary columnist and talented in drawing. Today he is considered one of the most important figures in Spanish literature and is considered by some as the most read writer after Miguel de Cervantes.[1] He adopted the alias of Bécquer as his brother Valeriano Bé…, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:27:28.972,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5374,"[11] recordIndex=9, title=Do exercises, description=null, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:27:34.599,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5392,"[12] recordIndex=10, title=Do exercises, description=null, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:27:40.698,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5847,"[13] recordIndex=11, title=Do exercises, description=Gustavo Adolfo Claudio Domínguez Bastida (February 171836 – December 221870) better known as Gustavo Adolfo Bécquer (Spanish pronunciation: [ɡusˈtaβo aˈðolfo ˈβekeɾ]) was a Spanish Romanticist poet and writer (mostly short stories) also a playwrigh literary columnist and talented in drawing. Today he is considered one of the most important figures in Spanish literature and is considered by some as the most read writer after Miguel de Cervantes.[1] He adopted the alias of Bécquer as his brother Valeriano Bé…, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:27:46.33,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5382,"[14] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2011/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:27:52.098,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5517,"[15] recordIndex=13, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2011/08/03 17:50, periodFinal=2011/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:27:57.674,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5340,"[16] recordIndex=14, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/08/04 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:28:03.416,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5492,"[17] recordIndex=15, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2022/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:28:09.009,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5341,"[18] recordIndex=16, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=2000.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:28:14.575,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5329,"[19] recordIndex=17, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=-1.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:28:20.196,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5385,"[20] recordIndex=18, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=1.0000000004, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:28:25.91,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5464,"[21] recordIndex=19, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.71, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:28:31.579,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5431,"[22] recordIndex=20, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-06-08 15:28:37.168,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5338,"[23] recordIndex=21, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 19:50, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-06-08 15:28:42.968,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5533,"[24] recordIndex=22, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 20:50, workloadInHours=0.60, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-06-08 15:28:49.068,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5853,"[25] recordIndex=23, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 20:50, workloadInHours=1.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-06-08 15:28:54.52,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5153,"[26] recordIndex=24, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=TITULO 81 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:29:03.221,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8427,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:29:11.622,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8141,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2021/06/15 17:50, periodFinal=2021/08/31 19:55, workloadInHours=990.01, Link=null, isPublic=false",OK
2021-06-08 15:29:20.15,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8265,"[3] recordIndex=14, title=Study the math test, description=I have to study this month, periodInitial=2021/06/28 13:50, periodFinal=2021/07/28 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",OK
2021-06-08 15:29:28.871,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8474,"[4] recordIndex=15, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:29:37.264,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8145,"[5] recordIndex=16, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/06/24 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null, isPublic=false",OK
2021-06-08 15:29:45.677,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8152,"[6] recordIndex=17, title=Clean the car, description=I have to clean the car, periodInitial=2021/06/30 17:30, periodFinal=2021/06/30 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false",OK
2021-06-08 15:29:54.293,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8368,"[7] recordIndex=18, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2022/08/31 18:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:30:02.654,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8114,"[8] recordIndex=19, title=Hacer DP tarea 8, description=Tengo que terminar la entrega, periodInitial=2021/07/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=1.00, Link=null, isPublic=false",OK
2021-06-08 15:30:10.941,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8041,"[9] recordIndex=20, title=Hacer DP tarea 7, description=Tengo que terminar la entrega, periodInitial=2021/06/30 17:50, periodFinal=2021/08/11 19:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:30:19.769,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8579,"[10] recordIndex=21, title=Hacer la compra, description=Tengo que terminar la entrega, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.00, Link=null, isPublic=false",OK
2021-06-08 15:30:28.159,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8143,"[11] recordIndex=22, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/06/30 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:30:36.653,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8247,"[12] recordIndex=23, title=Hacer DP tarea 10, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:30:45.045,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8150,"[13] recordIndex=24, title=g, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:30:53.479,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8188,"[14] recordIndex=25, title=Esto son 80 caracteres: ggggggggggggggggggggggggggggggggggggggggggggggggggggggg, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:31:01.918,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8176,"[15] recordIndex=26, title=Hacer DP tarea 10, description=F, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:31:10.671,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8490,"[16] recordIndex=27, title=Hacer DP tarea 16, description=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:31:19.062,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8127,"[17] recordIndex=28, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:31:27.534,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8211,"[18] recordIndex=29, title=Probando manager Id 3, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:51, workloadInHours=0.01, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:31:36.06,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8261,"[19] recordIndex=30, title=Probando manager Id 4, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 18:51, workloadInHours=1.01, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:31:44.601,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8280,"[20] recordIndex=31, title=Probando manager Id 5, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workloadInHours=0.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:31:52.944,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8095,"[21] recordIndex=32, title=Probando manager Id 6, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:32:01.575,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8371,"[22] recordIndex=33, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=TITULO 80 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:32:10.007,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8183,"[23] recordIndex=34, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=TITULO 79 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-08 15:32:16.471,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6202,"[24] recordIndex=35, title=A, description=TITULO 1 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",Record index 35 is out of range
2021-06-08 15:32:22.761,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6040,"[25] recordIndex=36, title=AA, description=TITULO 2 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",Record index 36 is out of range
2021-06-08 15:32:39.305,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6680,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/02/01 12:30, periodFinal=2021/02/01 13:30, workloadInHours=1.00, Link=null",OK
2021-06-08 15:32:46.125,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6537,"[2] recordIndex=1, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/02/11 12:30, periodFinal=2021/02/28 12:30, workloadInHours=11.25, Link=null",OK
2021-06-08 15:32:52.973,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6556,"[3] recordIndex=2, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/01 12:30, periodFinal=2021/03/01 12:45, workloadInHours=0.10, Link=http://lavaderos.com",OK
2021-06-08 15:32:59.822,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6597,"[4] recordIndex=3, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=1.34, Link=null",OK
2021-06-08 15:33:06.588,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6514,"[5] recordIndex=4, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=8.59, Link=http://www.sample-app.com",OK
2021-06-08 15:33:13.453,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6598,"[6] recordIndex=5, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, Link=http://supermarketOnline.com",OK
2021-06-08 15:33:20.336,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6632,"[7] recordIndex=6, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, Link=http://www.sample-app.com",OK
2021-06-08 15:33:27.099,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6495,"[8] recordIndex=7, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, Link=null",OK
2021-06-08 15:33:33.944,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6593,"[9] recordIndex=8, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, Link=http://mathExams.com",OK
2021-06-08 15:33:40.852,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6653,"[10] recordIndex=9, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, Link=http://www.sample-app.com",OK
2021-06-08 15:33:47.723,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6619,"[11] recordIndex=10, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null",OK
2021-06-08 15:33:54.419,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6444,"[12] recordIndex=11, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, Link=http://lavaderosSevilla.com",OK
2021-06-08 15:33:54.659,acme.testing.manager.task.ManagerTaskListTest,listManagerNegative,1,"[1] user=, password=null",null
2021-06-08 15:33:54.909,acme.testing.manager.task.ManagerTaskListTest,listManagerNegative,0,"[2] user=, password=null",null
2021-06-08 15:34:10.229,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeManager,3939,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:34:14.269,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeWorker,3739,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:34:21.68,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7158,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/02/01 12:30, periodFinal=2021/02/01 13:30, workloadInHours=1.00, link=null, isPublic=true",OK
2021-06-08 15:34:29.096,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7166,"[2] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/02/11 12:30, periodFinal=2021/02/28 12:30, workloadInHours=11.25, link=null, isPublic=true",OK
