timestamp;test-class;test-method;time;description;result
2021-05-30 17:54:42.325;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5485;[19] recordIndex=3, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=-1.01, Link=http://www.sample-app.com, isPublic=true;OK
2021-05-30 17:54:48.043;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5453;[20] recordIndex=3, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=1.0000000004, Link=http://www.sample-app.com, isPublic=true;OK
2021-05-30 17:54:53.713;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5404;[21] recordIndex=3, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.71, Link=http://www.sample-app.com, isPublic=true;OK
2021-05-30 17:54:59.486;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5447;[22] recordIndex=3, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true;OK
;;Promedio createNegative;5427,363636;;
2021-05-30 17:51:07.481;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;6856;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true;OK
2021-05-30 17:51:13.276;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5387;[2] recordIndex=1, title=Clean my car, description=I have to clean my car, periodInitial=2021/06/15 17:50, periodFinal=2021/08/31 19:55, workloadInHours=990.01, Link=null, isPublic=false;OK
2021-05-30 17:51:19.122;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5486;[3] recordIndex=2, title=Study the math test, description=I have to study this month, periodInitial=2021/06/28 13:50, periodFinal=2021/07/28 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false;OK
2021-05-30 17:51:25.075;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5625;[4] recordIndex=3, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true;OK
2021-05-30 17:51:30.714;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5349;[5] recordIndex=4, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/06/24 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null, isPublic=false;OK
2021-05-30 17:51:36.633;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5625;[6] recordIndex=5, title=Clean the car, description=I have to clean the car, periodInitial=2021/06/30 17:30, periodFinal=2021/06/30 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false;OK
2021-05-30 17:51:42.285;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5321;[7] recordIndex=6, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2021/09/31 17:50, periodFinal=2022/08/31 18:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:51:47.749;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5150;[8] recordIndex=7, title=Hacer DP tarea 8, description=Tengo que terminar la entrega, periodInitial=2021/07/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=1.00, Link=null, isPublic=false;OK
2021-05-30 17:51:53.33;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5284;[9] recordIndex=8, title=Hacer DP tarea 7, description=Tengo que terminar la entrega, periodInitial=2021/06/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:51:58.699;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5104;[10] recordIndex=9, title=Hacer la compra, description=Tengo que terminar la entrega, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.00, Link=null, isPublic=false;OK
2021-05-30 17:52:04.26;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5295;[11] recordIndex=10, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/06/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:52:09.71;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5169;[12] recordIndex=11, title=Hacer DP tarea 10, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:52:15.206;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5200;[13] recordIndex=12, title=g, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:52:20.766;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5264;[14] recordIndex=13, title=Esto son 80 caracteres: ggggggggggggggggggggggggggggggggggggggggggggggggggggggg, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:52:26.21;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5150;[15] recordIndex=14, title=Hacer DP tarea 10, description=F, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:52:31.82;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5344;[16] recordIndex=15, title=Hacer DP tarea 10, description=En efecto rematado ya su juicio'vino a dar en el más extraño pensamiento que jamás dio loco en el mundo y fue que le pareció convenible y necesario así para el aumento de su honra como para el servicio de su república hacerse caballero andante ″Yo sé quién soy–respondió don Quijote– y sé que puedo ser no sólo los que he dicho sino todos los doce Pares de Francia y aun todos los nueve de la Fama pues a todas las hazañas que ellos todos juntos y cada uno por sí hicieron se aventajarán las mías''.', periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:52:37.463;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5265;[17] recordIndex=16, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2021/09/31 17:50, periodFinal=2021/09/31 18:50, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:52:42.941;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5196;[18] recordIndex=17, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2121/09/31 17:50, periodFinal=2022/08/31 18:55, workloadInHours=999.00, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:52:48.417;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5160;[19] recordIndex=18, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2021/09/31 17:50, periodFinal=2021/09/31 17:51, workloadInHours=0.01, Link=http://www.sample-app.com/, isPublic=false;OK
2021-05-30 17:52:53.961;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;5230;[20] recordIndex=19, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2021/09/31 17:50, periodFinal=2022/08/31 18:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false;OK
;;Promedio createPositive;5373;;
2021-05-30 17:57:16.9;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksNegativeAdministrator;3873;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
;;Promedio deleteTasksNegativeAdministrator;3873;;
2021-05-30 17:57:08.501;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksNegativeAnonymous;240;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
;;Promedio deleteTasksNegativeAnonymous;240;;
2021-05-30 17:57:12.698;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksNegativeEmployer;3869;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
;;Promedio deleteTasksNegativeEmployer;3869;;
2021-05-30 17:56:18.205;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksNegativeManager;3779;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
;;Promedio deleteTasksNegativeManager;3779;;
2021-05-30 17:56:22.261;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksNegativeWorker;3799;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
;;Promedio deleteTasksNegativeWorker;3799;;
2021-05-30 17:56:29.893;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7314;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
2021-05-30 17:56:37.495;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7287;[2] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=true;OK
2021-05-30 17:56:45.041;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7261;[3] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true;OK
2021-05-30 17:56:52.597;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7288;[4] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=false;OK
2021-05-30 17:57:00.231;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7366;[5] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=true;OK
2021-05-30 17:57:07.992;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7458;[6] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true;OK
;;Promedio deleteTasksPositive;7329;;
2021-05-30 17:55:23.064;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;9449;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, Link=http://www.sample-app.com;OK
2021-05-30 17:55:30.015;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6651;[2] recordIndex=1, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, Link=null;OK
2021-05-30 17:55:36.815;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6537;[3] recordIndex=2, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, Link=http://mathExams.com;OK
2021-05-30 17:55:43.911;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6800;[4] recordIndex=3, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, Link=http://www.sample-app.com;OK
2021-05-30 17:55:50.78;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6586;[5] recordIndex=4, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null;OK
2021-05-30 17:55:57.722;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6640;[6] recordIndex=5, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, Link=http://lavaderosSevilla.com;OK
;;Promedio taskShowServiceTest;7110,5;;
2021-05-30 17:58:36.715;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6974;[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false;OK
2021-05-30 17:58:44.402;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7410;[2] recordIndex=1, title=null, description=Tengo q ir a la escuela, periodInitial=2020/08/17 12:24, periodFinal=2021/08/17 13:25, workload=0.60, link=https://sample5.com, isPublic=true;OK
2021-05-30 17:58:52.08;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7396;[3] recordIndex=2, title=Dp editado 5, description=null, periodInitial=2021/08/17 12:25, periodFinal=2020/08/17 12:24, workload=0.01, link=sample.com, isPublic=false;OK
2021-05-30 17:58:59.529;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7168;[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true;OK
2021-05-30 17:59:07.392;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7601;[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true;OK
2021-05-30 17:59:15.088;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7427;[6] recordIndex=5, title=Tarea 28 sexo, description=Hacer DP, periodInitial=2021/08/17 12:25, periodFinal=2030/08/17 12:27, workload=1000.08, link=https://sample2.com, isPublic=false;OK
;;Promedio updateTasksNegative;7329,333333;;
2021-05-30 17:57:43.919;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;10580;[1] recordIndex=0, title=Hacer DP editado, description=Tengo que terminar la entrega, periodInitial=2021/08/04 17:50, periodFinal=2021/08/05 18:55, workload=22.59, link=http://www.prueba.com, isPublic=false;OK
2021-05-30 17:57:53.206;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;9021;[2] recordIndex=1, title=Hacer DP tarea 7, description=Prueba de edición, periodInitial=2021/06/12 17:50, periodFinal=2021/06/12 19:55, workload=0.50, link=http://www.sample-app.com, isPublic=false;OK
2021-05-30 17:58:02.247;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8759;[3] recordIndex=2, title=Hacer DP tarea 10, description=Tengo que terminar la entrega 10, periodInitial=2021/06/30 13:50, periodFinal=2021/07/01 12:12, workload=3.12, link=null, isPublic=true;OK
2021-05-30 17:58:11.273;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8697;[4] recordIndex=3, title=Hacer DP tarea 8, description=Tengo que terminar la entrega 8, periodInitial=2021/12/12 12:12, periodFinal=2021/12/12 14:12, workload=1.24, link=null, isPublic=true;OK
2021-05-30 17:58:20.451;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8911;[5] recordIndex=4, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/07/29 19:50, periodFinal=2021/07/29 19:51, workload=0.01, link=http://www.twitter.com, isPublic=false;OK
2021-05-30 17:58:29.471;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8754;[6] recordIndex=5, title=Probando manager Id editado, description=Tengo que terminar la entrega editado, periodInitial=2021/10/31 21:50, periodFinal=2030/10/31 23:55, workload=999.59, link=http://www.sample-app2.com, isPublic=true;OK
;;Promedio updateTasksPositive;9120,333333;;
;;Promedio general;6024,746479;;
