timestamp,test-class,test-method,time,description,result
2021-06-04 16:33:16.45,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5256,"[8] recordIndex=6, title=null, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:33:21.961,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5257,"[9] recordIndex=7, title=null, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:33:28.073,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5844,"[10] recordIndex=8, title=Gustavo Adolfo Claudio Domínguez Bastida (February 171836 – December 221870) better known as Gustavo Adolfo Bécquer (Spanish pronunciation: [ɡusˈtaβo aˈðolfo ˈβekeɾ]) was a Spanish Romanticist poet and writer (mostly short stories) also a playwrigh literary columnist and talented in drawing. Today he is considered one of the most important figures in Spanish literature and is considered by some as the most read writer after Miguel de Cervantes.[1] He adopted the alias of Bécquer as his brother Valeriano Bé…, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:33:33.618,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5279,"[11] recordIndex=9, title=Do exercises, description=null, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:33:39.135,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5247,"[12] recordIndex=10, title=Do exercises, description=null, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:33:45.223,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5785,"[13] recordIndex=11, title=Do exercises, description=Gustavo Adolfo Claudio Domínguez Bastida (February 171836 – December 221870) better known as Gustavo Adolfo Bécquer (Spanish pronunciation: [ɡusˈtaβo aˈðolfo ˈβekeɾ]) was a Spanish Romanticist poet and writer (mostly short stories) also a playwrigh literary columnist and talented in drawing. Today he is considered one of the most important figures in Spanish literature and is considered by some as the most read writer after Miguel de Cervantes.[1] He adopted the alias of Bécquer as his brother Valeriano Bé…, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:33:50.792,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5316,"[14] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2011/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:33:56.405,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5327,"[15] recordIndex=13, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2011/08/03 17:50, periodFinal=2011/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:34:01.982,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5311,"[16] recordIndex=14, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/08/04 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:34:07.592,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5357,"[17] recordIndex=15, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2022/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:34:13.21,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5336,"[18] recordIndex=16, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=2000.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:34:18.834,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5371,"[19] recordIndex=17, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=-1.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:34:24.401,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5299,"[20] recordIndex=18, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=1.0000000004, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:34:30.04,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5326,"[21] recordIndex=19, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.71, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:34:35.707,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5400,"[22] recordIndex=20, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-06-04 16:34:44.467,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8444,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:34:52.81,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8048,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2021/06/15 17:50, periodFinal=2021/08/31 19:55, workloadInHours=990.01, Link=null, isPublic=false",OK
2021-06-04 16:35:01.233,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8130,"[3] recordIndex=14, title=Study the math test, description=I have to study this month, periodInitial=2021/06/28 13:50, periodFinal=2021/07/28 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",OK
2021-06-04 16:35:09.916,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8418,"[4] recordIndex=15, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:35:18.253,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8059,"[5] recordIndex=16, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/06/24 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null, isPublic=false",OK
2021-06-04 16:35:26.602,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8072,"[6] recordIndex=17, title=Clean the car, description=I have to clean the car, periodInitial=2021/06/30 17:30, periodFinal=2021/06/30 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false",OK
2021-06-04 16:35:34.964,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8083,"[7] recordIndex=18, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2022/08/31 18:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:35:43.269,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8028,"[8] recordIndex=19, title=Hacer DP tarea 8, description=Tengo que terminar la entrega, periodInitial=2021/07/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=1.00, Link=null, isPublic=false",OK
2021-06-04 16:35:51.943,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8409,"[9] recordIndex=20, title=Hacer DP tarea 7, description=Tengo que terminar la entrega, periodInitial=2021/06/30 17:50, periodFinal=2021/08/11 19:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:36:00.251,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8043,"[10] recordIndex=21, title=Hacer la compra, description=Tengo que terminar la entrega, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.00, Link=null, isPublic=false",OK
2021-06-04 16:36:08.67,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8139,"[11] recordIndex=22, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/06/30 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:36:17.081,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8133,"[12] recordIndex=23, title=Hacer DP tarea 10, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:36:25.469,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8107,"[13] recordIndex=24, title=g, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:36:33.931,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8169,"[14] recordIndex=25, title=Esto son 80 caracteres: ggggggggggggggggggggggggggggggggggggggggggggggggggggggg, description=Tengo que terminar la entrega, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:36:42.234,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8023,"[15] recordIndex=26, title=Hacer DP tarea 10, description=F, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:36:50.71,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8214,"[16] recordIndex=27, title=Hacer DP tarea 16, description=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, periodInitial=2021/07/31 13:50, periodFinal=2021/08/15 17:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:36:59.125,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8088,"[17] recordIndex=28, title=Probando manager Id, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:37:07.496,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8093,"[18] recordIndex=29, title=Probando manager Id 3, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:51, workloadInHours=0.01, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:37:15.895,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8137,"[19] recordIndex=30, title=Probando manager Id 4, description=Tengo que ir a comprar tomates, periodInitial=2021/09/30 17:50, periodFinal=2022/08/31 18:55, workloadInHours=1.00, Link=http://www.sample-app.com/, isPublic=false",OK
2021-06-04 16:37:32.286,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6524,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/02/01 12:30, periodFinal=2021/02/01 13:30, workloadInHours=1.00, Link=null",OK
2021-06-04 16:37:39.096,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6526,"[2] recordIndex=1, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/02/11 12:30, periodFinal=2021/02/28 12:30, workloadInHours=11.25, Link=null",OK
2021-06-04 16:37:45.831,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6484,"[3] recordIndex=2, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/01 12:30, periodFinal=2021/03/01 12:45, workloadInHours=0.10, Link=http://lavaderos.com",OK
2021-06-04 16:37:52.511,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6413,"[4] recordIndex=3, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=1.34, Link=null",OK
2021-06-04 16:37:59.282,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6483,"[5] recordIndex=4, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=8.59, Link=http://www.sample-app.com",OK
2021-06-04 16:38:06.069,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6518,"[6] recordIndex=5, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, Link=http://supermarketOnline.com",OK
2021-06-04 16:38:12.837,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6468,"[7] recordIndex=6, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, Link=http://www.sample-app.com",OK
2021-06-04 16:38:19.629,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6524,"[8] recordIndex=7, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, Link=null",OK
2021-06-04 16:38:26.397,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6500,"[9] recordIndex=8, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, Link=http://mathExams.com",OK
2021-06-04 16:38:33.221,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6562,"[10] recordIndex=9, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, Link=http://www.sample-app.com",OK
2021-06-04 16:38:39.985,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6496,"[11] recordIndex=10, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null",OK
2021-06-04 16:38:46.824,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,6569,"[12] recordIndex=11, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, Link=http://lavaderosSevilla.com",OK
2021-06-04 16:39:01.042,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeManager,3952,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:39:05.041,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeWorker,3732,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:39:12.556,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7246,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/02/01 12:30, periodFinal=2021/02/01 13:30, workloadInHours=1.00, link=null, isPublic=true",OK
2021-06-04 16:39:20.026,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7217,"[2] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/02/11 12:30, periodFinal=2021/02/28 12:30, workloadInHours=11.25, link=null, isPublic=true",OK
2021-06-04 16:39:27.43,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7118,"[3] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/01 12:30, periodFinal=2021/03/01 12:45, workloadInHours=0.10, link=http://lavaderos.com, isPublic=true",OK
2021-06-04 16:39:34.884,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7173,"[4] recordIndex=0, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=1.34, link=null, isPublic=true",OK
2021-06-04 16:39:42.309,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7156,"[5] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=8.59, link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:39:49.735,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7157,"[6] recordIndex=0, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, link=http://supermarketOnline.com, isPublic=true",OK
2021-06-04 16:39:57.213,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7200,"[7] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=false",OK
2021-06-04 16:40:04.677,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7197,"[8] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=false",OK
2021-06-04 16:40:12.029,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7084,"[9] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true",OK
2021-06-04 16:40:19.481,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7184,"[10] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:40:26.908,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7157,"[11] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=false",OK
2021-06-04 16:40:34.341,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7163,"[12] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true",OK
2021-06-04 16:40:34.849,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeAnonymous,241,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:40:38.911,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeEmployer,3784,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:40:42.973,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeAdministrator,3795,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-04 16:41:01.769,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8709,"[1] recordIndex=0, title=Hacer DP editado, description=Tengo que terminar la entrega, periodInitial=2021/08/04 17:50, periodFinal=2021/08/05 18:55, workload=22.59, link=http://www.prueba.com, isPublic=false",OK
